Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
FDX49,12.792854228644995,0.101338651,232.63,OUT027,8.586847977122963,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
NCM53,18.75,0.052146456,104.628,OUT045,6.615658141123598,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDE36,5.26,0.041764487,161.8868,OUT035,8.094603083964397,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN57,18.25,0.054344186,140.2154,OUT045,7.440020307440113,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDI24,12.792854228644995,0.078362484,177.937,OUT027,8.810699171944924,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDI19,15.1,0.052339069,242.7512,OUT046,8.323843948590381,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF24,15.5,0.042464962,81.5934,OUT010,5.794760861535742,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDG52,13.65,0.065732883,45.7402,OUT049,6.661833512698519,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
DRF36,16.1,0.023625114,189.3846,OUT045,8.197430639164873,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDS45,12.792854228644996,0.051643608,107.3622,OUT019,5.763894337583283,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDX40,12.85,0.165694219,39.7164,OUT010,5.449743194478849,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
DRK12,9.5,0.041878397,32.99,OUT035,4.8990331175149535,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
DRC27,13.8,0.058091482,245.1802,OUT035,8.639701861431043,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDL58,5.78,0.06595278007399345,263.7568,OUT017,7.877612559442493,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCD30,19.7,0.026903714,96.0726,OUT045,7.149401632794016,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCZ54,14.65,0.06595278007399345,161.5552,OUT010,5.786622496963685,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDE10,6.67,0.150554711,130.0626,OUT010,4.884032982702641,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDR44,6.11,0.06595278007399345,131.2968,OUT010,5.568320075981825,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDP28,13.65,0.134975628,260.0936,OUT010,5.568320075981825,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDX15,17.2,0.15616879,160.6578,OUT013,8.213796122709685,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA39,6.32,0.06595278007399345,40.2822,OUT035,7.038944756462868,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY24,4.88,0.133700752,52.9298,OUT049,7.599102139938826,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDC60,5.425,0.115119905,88.3514,OUT017,7.256877452421518,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH28,15.85,0.110030997,37.2506,OUT046,5.585952687907002,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDT25,7.5,0.051038045,121.7072,OUT017,8.175747069510738,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRJ13,12.65,0.062837968,161.5578,OUT013,7.786496572345198,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCO07,12.792854228644996,0.017116983,211.956,OUT019,5.366237663032016,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
FDW20,20.75,0.024129332,124.173,OUT013,7.991981921980807,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRF27,12.792854228644995,0.049754975,152.134,OUT019,5.03782235394022,28,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDS49,9.0,0.06595278007399345,79.7644,OUT035,7.409047039560261,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX25,12.792854228644995,0.101561568,181.9292,OUT027,8.039897890429007,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCX42,12.792854228644996,0.005949644,165.6526,OUT027,8.470127872845005,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDG33,12.792854228644998,0.13956116,170.4764,OUT027,8.142216938353288,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDL56,14.1,0.126035694,86.4198,OUT045,7.034262283255773,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF14,7.55,0.027164679,152.334,OUT035,7.864910756462707,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCD06,13.0,0.099325278,45.406,OUT046,6.408327782390734,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
DRM47,12.792854228644996,0.04357366,192.8846,OUT027,7.738058923648183,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDS46,12.792854228644998,0.082741482,118.7782,OUT019,4.788975641259918,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
FDB35,12.3,0.064565202,92.9804,OUT013,7.565528306880229,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX21,12.792854228644996,0.084554569,109.8912,OUT027,7.638021350028196,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCU05,12.792854228644996,0.058451805,79.9618,OUT027,5.491765954351177,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
NCR38,17.25,0.113748685,251.3724,OUT045,8.824112260637174,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCR18,15.85,0.020603511,42.7112,OUT017,6.4617306419066205,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCU41,18.85,0.052044976,192.1846,OUT035,8.086237398843044,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDY56,16.35,0.062764429,227.6062,OUT017,8.885108501081957,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
DRJ51,14.1,0.087977262,229.0668,OUT035,8.079040167292407,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDK21,7.905,0.010010425,249.0408,OUT035,8.231139658839913,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY25,12.0,0.033946163,179.3976,OUT013,8.143765674888975,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU44,12.15,0.058414678,163.4552,OUT035,6.883187138644773,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL43,10.1,0.027106459,75.367,OUT049,6.285940364723352,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDF05,17.5,0.027022883,262.491,OUT017,8.568042187117742,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRF15,12.792854228644996,0.058153409,152.034,OUT019,5.7277203309449645,28,4,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
FDL20,17.1,0.128937661,112.3886,OUT018,7.484378530877698,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDV32,7.785,0.088846306,61.451,OUT049,6.633334222629409,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDJ34,11.8,0.09357779,125.9704,OUT013,7.538258675589114,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG08,13.15,0.165694678,171.8764,OUT045,8.237500664046554,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDQ04,12.792854228644996,0.148392623,41.5796,OUT019,3.744304700219346,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDW13,8.5,0.098438394,51.1324,OUT017,5.563224548903645,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCI17,8.645,0.143303291,96.341,OUT013,5.268280750171497,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDY03,17.6,0.076276208,110.9202,OUT045,7.431775272941818,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS12,9.1,0.175103435,127.5362,OUT017,8.446113730228612,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDJ55,12.8,0.023511371,225.9404,OUT013,8.507524358538797,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRK01,7.63,0.06105276,95.4436,OUT035,7.257816198403183,9,6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDG28,9.285,0.049559042,246.4144,OUT017,7.1115708423410915,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY38,13.6,0.119418124,231.03,OUT045,8.586847977122963,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN01,8.895,0.072545601,176.237,OUT045,7.476115579125782,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCR54,16.35,0.090486828,195.211,OUT013,7.845550326713768,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDG29,17.6,0.056245075,43.3454,OUT013,6.915415464701195,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG24,7.975,0.014618973,85.225,OUT013,6.987420992525393,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG59,15.85,0.043479126,36.7164,OUT017,5.736350337363997,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM28,15.7,0.045166237,178.666,OUT013,7.831110597794366,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDW04,8.985,0.057827101,128.831,OUT046,7.264828843461144,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDS26,20.35,0.089394766,260.1594,OUT013,7.6469628059088794,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ56,6.59,0.10550944,85.6908,OUT013,7.565528306880229,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDK51,19.85,0.005234153,264.0884,OUT035,8.670900024186533,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL22,16.85,0.036390174,91.4488,OUT046,7.6418631964371695,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDH19,12.792854228644995,0.03292824,173.1738,OUT027,8.895561076841759,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDY55,16.75,0.081252534,256.4988,OUT013,8.916501411394016,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDY03,17.6,0.076552407,110.5202,OUT017,6.111646480883841,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDK21,7.905,0.016758569,250.4408,OUT010,6.2179656555136855,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDZ10,12.792854228644995,0.044248175,126.202,OUT027,8.20782649782832,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDZ32,7.785,0.038288087,103.1964,OUT018,6.60309631109079,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCZ18,7.825,0.186032678,253.0698,OUT035,8.714251493671908,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCF07,12.792854228644995,0.031867464,101.0016,OUT027,7.66210743057039,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
DRE49,20.75,0.021370201,153.0024,OUT017,7.731068947218516,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDJ08,12.792854228644993,0.193772568,190.3846,OUT019,6.353071458874261,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDT39,6.26,0.009866049,151.1366,OUT035,7.726675269552531,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDE08,18.2,0.082551042,147.3734,OUT010,5.696914947078256,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCD06,13.0,0.099729888,46.306,OUT018,6.328422380093908,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
FDB57,20.25,0.018801549,222.1772,OUT035,8.623430722383686,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCT54,8.695,0.119721451,95.5094,OUT049,7.121835643414572,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
DRF49,7.27,0.071222087,113.5518,OUT045,6.346090643591467,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDM25,12.792854228644996,0.060371962,174.0712,OUT027,8.260484169875683,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDF20,12.85,0.033287541,198.4768,OUT045,7.2302282675078136,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDH27,7.075,0.05858462,142.7128,OUT018,7.533996551687948,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDV60,12.792854228644995,0.11679292,196.211,OUT027,8.612595730591668,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDY59,8.195,0.031452265,94.3462,OUT049,6.831373030313328,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDK36,7.09,0.00721395,47.9034,OUT035,6.370313226611205,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
NCM31,6.095,0.081196619,141.4154,OUT046,7.257816198403183,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDE33,19.35,0.049916364,80.2644,OUT017,6.8498854592118095,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDU36,6.15,0.04627095,99.3384,OUT046,7.768922907894645,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDV13,12.792854228644995,0.02747716,87.9856,OUT027,8.087261359202977,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDV20,12.792854228644996,0.104704537,125.2678,OUT019,5.542578758317674,28,4,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
NCQ54,17.7,0.012540003,167.0474,OUT035,8.68214119831529,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDO23,17.85,0.147023834,93.7436,OUT018,7.034848792864854,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
DRE60,9.395,0.159657596,224.972,OUT045,8.948670106635578,11,7,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
DRP47,15.75,0.141398626,250.5382,OUT017,7.929025726018812,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDB21,7.475,0.148821808,241.2854,OUT045,8.578867389293787,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR04,7.075,0.06595278007399345,98.0068,OUT018,6.775207630893678,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDX23,6.445,0.029691762,92.6436,OUT046,6.947917471881167,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDX19,19.1,0.096715523,235.0958,OUT035,8.019298731929917,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDD40,20.25,0.014790559,193.6162,OUT035,8.255652827449497,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA01,15.0,0.054378253,59.1904,OUT046,6.269690046788008,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDS33,6.67,0.123428594,89.1514,OUT046,7.77983820761587,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM50,12.792854228644996,0.029943463,60.222,OUT027,7.4258440620311275,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDB29,16.7,0.052368061,112.7176,OUT013,6.6878853634703646,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF46,7.07,0.093861144,115.5834,OUT045,7.145209857300497,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDA33,6.48,0.033968647,148.0076,OUT045,6.788797854000482,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC08,19.0,0.173154079,228.272,OUT010,6.117533162351139,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDB53,13.35,0.139735226,147.5392,OUT045,8.263234492989666,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY31,12.792854228644996,0.043351896,146.6418,OUT027,8.392820642527035,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
DRQ35,12.792854228644995,0.042086652,122.4388,OUT027,8.603353859989385,28,5,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
FDX36,9.695,0.12848269,223.9404,OUT049,8.507524358538797,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
DRD13,15.0,0.049357077,62.6168,OUT017,6.866674917754745,6,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
FDC52,11.15,0.008326735,149.9708,OUT017,7.579229488242516,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDB45,20.85,0.021362955,103.2306,OUT049,7.78538991907436,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCK19,9.8,0.151420934,194.3478,OUT010,5.962281844132241,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDV51,16.35,0.032511818,165.0842,OUT013,6.903451229836965,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ35,9.6,0.022323658,101.299,OUT045,7.470442345708708,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
NCW17,12.792854228644995,0.019292355,129.9994,OUT027,8.11432004128089,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDV59,13.35,0.048124443,216.7166,OUT045,8.273821116124731,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
DRH39,20.7,0.09261307,76.367,OUT013,5.7277203309449645,26,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDN60,12.792854228644996,0.094697274,158.4604,OUT027,8.361575289077596,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDU55,16.2,0.035984104,260.6278,OUT045,8.39538088413653,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDN58,12.792854228644998,0.056596985,230.9984,OUT027,9.134423873115777,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDC41,12.792854228644998,0.2047,76.867,OUT019,5.441122499804037,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDO01,12.792854228645,0.020618324,129.3994,OUT027,7.628999222651304,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
NCO43,5.5,0.04709821,101.3016,OUT046,8.113921515974855,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDQ07,15.1,0.087584126,221.7456,OUT045,8.765820831289355,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDF28,15.7,0.038078899,122.9046,OUT017,7.59743324878331,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDM01,7.895,0.095102092,104.4332,OUT017,7.962739417332859,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDY49,12.792854228645,0.011953902,164.5184,OUT027,7.94023232353987,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDR24,17.35,0.062799379,88.183,OUT013,6.292120839195936,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCY18,7.285,0.031125709,174.3054,OUT013,8.384492310963843,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCY30,20.25,0.026005891,180.9976,OUT045,7.907454371437515,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDJ22,12.792854228644998,0.09246392,190.9504,OUT019,5.951945869567721,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
DRI37,15.85,0.107765165,59.5904,OUT049,6.556898803449431,14,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
FDL27,6.17,0.010647477,66.3826,OUT049,7.569658408065413,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
NCO30,19.5,0.015749341,182.2608,OUT049,8.104308949471147,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
NCB07,19.2,0.077628053,197.611,OUT049,8.053116284403773,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
FDX25,16.7,0.06595278007399345,181.2292,OUT018,7.8458109468588795,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDP59,20.85,0.056695731,104.0648,OUT018,7.533996551687948,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDR59,14.5,0.063993068,260.4594,OUT045,8.61174806786897,11,7,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT27,11.395,0.069529262,233.1616,OUT013,8.715125858260404,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRI01,7.97,0.034452949,174.0422,OUT046,7.858498837218824,16,8,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDU09,7.71,0.06670068,55.2956,OUT049,7.13624356173881,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDH26,19.25,0.034699737,141.7496,OUT046,8.31736042035292,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDH27,7.075,0.058346939,142.2128,OUT046,8.059870924715819,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDN39,12.792854228645002,0.065203103,166.0816,OUT027,8.524059166570577,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDH40,11.6,0.078929571,79.9276,OUT046,7.037191397406722,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDJ56,12.792854228645,0.182514881,98.77,OUT027,7.900076989989181,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
DRN47,12.1,0.016895293,178.566,OUT018,6.802205856593669,4,3,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
NCO17,10.0,0.073379745,118.244,OUT046,7.922047837653786,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDX60,14.35,0.08075758,81.896,OUT045,6.779758257718726,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT22,10.395,0.112271498,58.222,OUT049,6.492454963393855,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDX26,12.792854228645,0.153741385,182.6292,OUT019,5.211828761979999,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
FDG45,8.1,0.127929521,211.4902,OUT013,8.191915414369298,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDD44,8.05,0.07838564,256.4646,OUT035,8.547585044632699,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDS15,9.195,0.078502143,108.7596,OUT017,7.859270441807881,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDL51,20.7,0.047684831,212.5876,OUT018,7.160322167052177,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDL32,15.7,0.123159656,110.1544,OUT017,7.115905713142174,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDZ07,12.792854228645002,0.06595278007399345,60.2194,OUT027,7.458614669898795,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
NCW53,12.792854228645002,0.053392944,193.8162,OUT019,5.955403078282874,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
NCA54,16.5,0.036715907,180.0318,OUT045,8.286647209592282,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDX09,9.0,0.065236932,176.437,OUT035,8.957282310163746,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDO51,6.785,0.041947547,41.2112,OUT013,6.6977905048418025,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDW49,19.5,0.082888496,178.6002,OUT018,7.134652894969606,4,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDB27,7.575,0.055390121,195.2768,OUT046,8.651064286335401,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF45,18.2,0.012194556,57.7904,OUT013,7.290129158266899,26,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDV02,16.75,0.060495243,169.8106,OUT013,8.087056650993398,26,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDY28,7.47,0.06595278007399345,214.3218,OUT035,8.360641364474501,9,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDX31,12.792854228645004,0.014753811,231.7958,OUT027,8.589700514643262,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
FDR43,12.792854228645004,0.160707489,38.019,OUT027,7.184844444172743,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDP51,13.85,0.085622362,119.4124,OUT018,7.71990057890739,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
FDL52,6.635,0.046350909,37.4506,OUT017,7.071122158868344,6,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
FDR44,6.11,0.102920886,130.4968,OUT046,8.167469346797978,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDB34,15.25,0.026604781,86.2198,OUT035,6.41597807660191,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDC50,15.85,0.06595278007399345,96.4094,OUT035,7.121835643414572,9,6,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDT57,15.2,0.031860325,235.1248,OUT010,6.163419219635774,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDP22,12.792854228645005,0.06595278007399345,52.6666,OUT027,6.577489104855228,28,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
DRE49,20.75,0.021250002,150.5024,OUT046,7.856180444765331,16,8,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDM40,10.195,0.159936948,143.2154,OUT046,7.845289638628091,16,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY32,7.605,0.129503146,164.021,OUT045,8.272801488538876,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
FDW07,18.0,0.142688846,88.5514,OUT046,6.682061729183589,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDU02,12.792854228645004,0.179484411,228.9352,OUT019,6.821261004635524,28,4,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
NCF18,18.35,0.089163056,191.3504,OUT045,8.089714594658016,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
FDQ56,6.59,0.105761491,84.8908,OUT049,7.4258440620311275,14,9,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
FDN58,13.8,0.056960814,230.0984,OUT049,8.218294959020916,14,9,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
FDG35,21.2,0.00704098,173.5738,OUT046,7.991306246576561,16,8,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY34,10.5,0.011026594,166.4842,OUT018,7.883652589937146,4,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
NCE19,8.97,0.093203257,52.7956,OUT045,6.945355834234268,11,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
NCK31,12.792854228645004,0.026916794,50.9666,OUT027,6.577489104855228,28,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
